4,0.00209985
5,0.0021995
6,0.00228397
7,0.00237349
8,0.00247989
9,0.00265952
10,0.00280024
11,0.00285111
12,0.00291352
13,0.00296266
14,0.00291218
15,0.00290339
16,0.00289819
17,0.00289748
18,0.00292827
19,0.00303089
20,0.00302622
21,0.00304924
22,0.00307167
23,0.00304533
24,0.00296716
25,0.00302114
26,0.00300685
27,0.00300776
28,0.00300316
29,0.00302771
30,0.0030639
31,0.00311069
32,0.00310488
33,0.00312976
34,0.00313965
35,0.00307598
36,0.00304535
37,0.00300805
38,0.00298237
39,0.00293416
40,0.00291614
41,0.00288033
42,0.0029201
43,0.00294774
44,0.00299857
45,0.00301654
46,0.00306123
47,0.00309984
48,0.00313381
49,0.00315687
50,0.00318991
51,0.00323843
52,0.00325089
53,0.00327321
54,0.00328659
55,0.00330546
56,0.00328414
57,0.00329477
58,0.00330686
59,0.00332516
60,0.00331923
61,0.00335482
62,0.00332874
63,0.00332164
64,0.00330703
65,0.0032883
66,0.00324872
67,0.00322621
68,0.00319955
69,0.0031723
70,0.00320056
71,0.00322571
72,0.00329176
73,0.00330371
74,0.0033283
75,0.00333234
76,0.00331435
77,0.00329792
78,0.00332496
79,0.00331483
80,0.00332611
81,0.00334218
82,0.00334487
83,0.00334098
84,0.00337003
85,0.00335617
86,0.00333028
87,0.00330905
88,0.00325561
89,0.0032099
90,0.00316355
91,0.00314754
92,0.00307603
93,0.00309336
94,0.00309759
95,0.0031307
96,0.00315339
97,0.00321847
98,0.00322849
99,0.00322394
100,0.00323791
101,0.00325859
102,0.00329152
103,0.0032848
104,0.00332341
105,0.00335328
106,0.00335871
107,0.00334199
108,0.00337062
109,0.00334381
110,0.00330457
111,0.00328902
112,0.00328379
113,0.00325321
114,0.00329168
115,0.00332446
116,0.00336097
117,0.00339122
118,0.00343314
119,0.00341688
120,0.00341829
121,0.00340881
122,0.00336838
123,0.00332571
124,0.00329203
125,0.00325931
126,0.00324833
127,0.00327773
128,0.00328973
129,0.00332805
130,0.00333419
131,0.00332291
132,0.00332359
133,0.0033287
134,0.00332018
135,0.00332544
136,0.00332075
137,0.00329613
138,0.00326853
139,0.00323517
140,0.00321478
141,0.00321719
142,0.00323953
143,0.00325449
144,0.00329083
145,0.00330899
146,0.0033321
147,0.00333855
148,0.00338195
149,0.00341043
150,0.00343093
151,0.00341467
152,0.00341765
153,0.00339314
154,0.00337304
155,0.00335968
156,0.00335207
157,0.00334863
158,0.00334339
159,0.00333986
160,0.00333341
161,0.00336216
162,0.00334636
163,0.00333756
164,0.0033172
165,0.00330151
166,0.00327591
167,0.00325729
168,0.00324861
169,0.00326991
170,0.00328221
171,0.00330398
172,0.00333678
173,0.00335274
174,0.00332288
175,0.00332116
176,0.00330002
177,0.00328936
178,0.0032997
179,0.00333938
180,0.0033734
181,0.00340405
182,0.00341417
183,0.00340147
184,0.00340072
185,0.00338122
186,0.00337696
187,0.00337832
188,0.00341882
189,0.00343594
190,0.00347101
191,0.00349676
192,0.00353055
193,0.0035595
194,0.00358928
195,0.00361684
196,0.00363573
197,0.00364084
198,0.00361439
199,0.00360416
200,0.00360119
201,0.00358988
202,0.00356184
203,0.00358081
204,0.00359775
205,0.00360817
206,0.00363855
207,0.00372032
208,0.00375959
209,0.00378985
210,0.00384222
211,0.00389212
212,0.00394231
213,0.00401914
214,0.00409984
215,0.00415343
216,0.00423774
217,0.0042843
218,0.0043398
219,0.00441481
220,0.00449806
221,0.00457141
222,0.00471003
223,0.00483987
224,0.0049866
225,0.00517083
226,0.00531949
227,0.00543742
228,0.00558368
229,0.00576126
230,0.00595641
231,0.00623533
232,0.00659058
233,0.00703382
234,0.00756228
235,0.00830832
236,0.00931001
237,0.0108595
238,0.0131873
239,0.016633
240,0.0202071
241,0.0240157
242,0.0263191
243,0.0251914
244,0.0208342
245,0.015455
246,0.00934418
247,0.00403279
248,0.00120863
249,0.000332352
