4.9,0.00233111
5,0.00242648
5.1,0.00251933
5.2,0.00261507
5.3,0.0027152
5.4,0.00281409
5.5,0.00292103
5.6,0.00303012
5.7,0.00315033
5.8,0.00326752
5.9,0.00339517
6,0.00352291
6.1,0.0036653
6.2,0.00380396
6.3,0.00394377
6.4,0.00409091
6.5,0.00424565
6.6,0.00441172
6.7,0.00457603
6.8,0.00475195
6.9,0.0049237
7,0.00510811
7.1,0.00529574
7.2,0.00549506
7.3,0.00569464
7.4,0.00590766
7.5,0.00611875
7.6,0.00634739
7.7,0.00658957
7.8,0.00684571
7.9,0.00710141
8,0.00738509
8.1,0.00767205
8.2,0.0079739
8.3,0.00829162
8.4,0.00862069
8.5,0.00896571
8.6,0.00932846
8.7,0.00970508
8.8,0.0100933
8.9,0.0105143
9,0.0109413
9.1,0.011404
9.2,0.0118658
9.3,0.012369
9.4,0.0128803
9.5,0.0134297
9.6,0.0140027
9.7,0.0146
9.8,0.0152292
9.9,0.0158819
10,0.0165761
10.1,0.0173048
10.2,0.0180672
10.3,0.0188473
10.4,0.019682
10.5,0.020566
10.6,0.0214865
10.7,0.0224354
10.8,0.0234736
10.9,0.0245324
11,0.0256678
11.1,0.0268369
11.2,0.0280857
11.3,0.0293923
11.4,0.0308178
11.5,0.0322329
11.6,0.0337478
11.7,0.035354
11.8,0.0370643
11.9,0.0388273
12,0.0407133
12.1,0.0427059
12.2,0.0447664
12.3,0.0470305
12.4,0.0493275
12.5,0.0517933
12.6,0.0543817
12.7,0.0571548
12.8,0.0599955
12.9,0.0630722
13,0.0662751
13.1,0.0696707
13.2,0.073276
13.3,0.0770248
13.4,0.0810461
13.5,0.085294
13.6,0.0897818
13.7,0.0944984
13.8,0.0995009
13.9,0.104727
14,0.110289
14.1,0.116133
14.2,0.122328
14.3,0.12844
14.4,0.134426
14.5,0.139753
14.6,0.144563
14.7,0.148491
14.8,0.151831
14.9,0.154509
15,0.156768
15.1,0.158656
15.2,0.160186
15.3,0.161361
15.4,0.16228
15.5,0.162878
15.6,0.163228
15.7,0.1634
15.8,0.163293
15.9,0.163007
16,0.162509
16.1,0.161859
16.2,0.161015
16.3,0.160025
16.4,0.158816
16.5,0.157516
16.6,0.156063
16.7,0.154453
16.8,0.152682
16.9,0.150819
17,0.148795
17.1,0.146636
17.2,0.144366
17.3,0.14191
17.4,0.139381
17.5,0.136703
17.6,0.133894
17.7,0.130915
17.8,0.127856
17.9,0.124601
18,0.121221
18.1,0.117678
18.2,0.113963
18.3,0.110117
18.4,0.106051
18.5,0.1018
18.6,0.0973518
18.7,0.0927149
18.8,0.0878488
18.9,0.082791
19,0.0774711
19.1,0.0719123
19.2,0.0660806
19.3,0.0602772
19.4,0.0545501
19.5,0.0492809
19.6,0.0443749
19.7,0.0401065
19.8,0.0362557
19.9,0.0328845
20,0.0298028
20.1,0.0269823
20.2,0.0244124
20.3,0.0221006
20.4,0.019956
20.5,0.0180291
20.6,0.0162721
20.7,0.014636
20.8,0.0131686
20.9,0.0118273
21,0.0106104
21.1,0.00949062
21.2,0.00848193
21.3,0.00755746
21.4,0.00673873
21.5,0.00599709
21.6,0.00531994
21.7,0.00471908
21.8,0.00418535
21.9,0.00369818
22,0.00326798
22.1,0.00288615
22.2,0.00255071
22.3,0.00225077
22.4,0.00198611
22.5,0.00174668
22.6,0.00153617
22.7,0.00135186
22.8,0.00118894
22.9,0.00104686
23,0.000920714
23.1,0.000811969
23.2,0.000712463
23.3,0.000627691
23.4,0.000552674
23.5,0.000486849
23.6,0.000427134
23.7,0.000375737
23.8,0.000330839
23.9,0.000290836
24,0.000254524
24.1,0.000222477
24.2,0.000194429
24.3,0.000169484
24.4,0.000147579
24.5,0.000128497
24.6,0.000111895
24.7,9.75022e-05
24.8,8.49741e-05
24.9,7.3231e-05
