4.8,0.00112459
5,0.00116984
5.2,0.00121087
5.4,0.00125157
5.6,0.00129004
5.8,0.00133048
6,0.00137268
6.2,0.0014055
6.4,0.00144468
6.6,0.00148248
6.8,0.0015161
7,0.00153987
7.2,0.00156769
7.4,0.00159232
7.6,0.00162291
7.8,0.00164407
8,0.00166522
8.2,0.00167996
8.4,0.00170206
8.6,0.00171865
8.8,0.00173197
9,0.00175606
9.2,0.00177771
9.4,0.00179618
9.6,0.00181996
9.8,0.00183881
10,0.00185116
10.2,0.00186089
10.4,0.00187404
10.6,0.00188831
10.8,0.00189709
11,0.00190414
11.2,0.00191029
11.4,0.00191256
11.6,0.00191413
11.8,0.00192278
12,0.00193394
12.2,0.00194536
12.4,0.00195574
12.6,0.00196362
12.8,0.00198213
13,0.00199271
13.2,0.0020102
13.4,0.00201795
13.6,0.00203377
13.8,0.00204933
14,0.0020588
14.2,0.00206798
14.4,0.00208382
14.6,0.00209328
14.8,0.00210855
15,0.00211956
15.2,0.00213409
15.4,0.00214608
15.6,0.00215709
15.8,0.00217061
16,0.00219116
16.2,0.00221236
16.4,0.0022352
16.6,0.00226169
16.8,0.00228499
17,0.00230968
17.2,0.00233452
17.4,0.00236175
17.6,0.00239029
17.8,0.00241325
18,0.00243847
18.2,0.00246679
18.4,0.00249792
18.6,0.00253043
18.8,0.00256337
19,0.00259946
19.2,0.00263666
19.4,0.00266842
19.6,0.00270329
19.8,0.00273404
20,0.0027705
20.2,0.00280407
20.4,0.00283785
20.6,0.00287173
20.8,0.00290843
21,0.00294687
21.2,0.00298772
21.4,0.00302862
21.6,0.00307302
21.8,0.00311309
22,0.003158
22.2,0.00320468
22.4,0.00325253
22.6,0.00329723
22.8,0.00334869
23,0.00339719
23.2,0.00344688
23.4,0.00349692
23.6,0.00354164
23.8,0.00358507
24,0.00362715
24.2,0.00366769
24.4,0.0037091
24.6,0.00376177
24.8,0.00381308
25,0.00387166
25.2,0.00393856
25.4,0.00401178
25.6,0.00407972
25.8,0.00415046
26,0.00421491
26.2,0.00428409
26.4,0.00435498
26.6,0.00442408
26.8,0.00450795
27,0.00459464
27.2,0.00468269
27.4,0.0047768
27.6,0.00487681
27.8,0.00497094
28,0.00507741
28.2,0.00518651
28.4,0.0053007
28.6,0.0054141
28.8,0.00553572
29,0.00566389
29.2,0.0058082
29.4,0.00594985
29.6,0.0060981
29.8,0.00624941
30,0.00640834
30.2,0.00657663
30.4,0.00674926
30.6,0.00693057
30.8,0.00712846
31,0.00734487
31.2,0.00757379
31.4,0.00781899
31.6,0.00807141
31.8,0.0083321
32,0.00860575
32.2,0.00890617
32.4,0.00921179
32.6,0.00954913
32.8,0.00990625
33,0.0102917
33.2,0.0107142
33.4,0.0111564
33.6,0.011622
33.8,0.0121467
34,0.0126995
34.2,0.0132847
34.4,0.0139036
34.6,0.0145609
34.8,0.0152571
35,0.0160279
35.2,0.0168515
35.4,0.0177295
35.6,0.0186931
35.8,0.0197083
36,0.0208253
36.2,0.0220272
36.4,0.0233589
36.6,0.0247857
36.8,0.0263641
37,0.0280786
37.2,0.0299619
37.4,0.0320494
37.6,0.0343275
37.8,0.0368354
38,0.0396016
38.2,0.0426742
38.4,0.0460753
38.6,0.0498795
38.8,0.0541004
39,0.0587893
39.2,0.063914
39.4,0.0693165
39.6,0.0746593
39.8,0.0801133
40,0.0854746
40.2,0.0908405
40.4,0.0961168
40.6,0.101425
40.8,0.106549
41,0.111483
41.2,0.116029
41.4,0.120218
41.6,0.123801
41.8,0.126864
42,0.129232
42.2,0.130823
42.4,0.131594
42.6,0.131541
42.8,0.130675
43,0.129018
43.2,0.12663
43.4,0.123518
43.6,0.119736
43.8,0.1153
44,0.110252
44.2,0.104643
44.4,0.0986726
44.6,0.0926282
44.8,0.0863929
45,0.0801259
45.2,0.0737657
45.4,0.0674089
45.6,0.0609339
45.8,0.0545495
46,0.0482292
46.2,0.0421644
46.4,0.0362969
46.6,0.0308814
46.8,0.0257933
47,0.0212027
47.2,0.0171488
47.4,0.0136601
47.6,0.0107337
47.8,0.00834117
48,0.00642993
48.2,0.00490185
48.4,0.00374803
48.6,0.00286093
48.8,0.00218589
49,0.00166605
49.2,0.0012719
49.4,0.000958814
49.6,0.000723567
49.8,0.000543297
