4.8,0.00182008
5.1,0.00189998
5.4,0.00198213
5.7,0.00205845
6,0.00210891
6.3,0.00216975
6.6,0.00224591
6.9,0.00233155
7.2,0.00240587
7.5,0.00248909
7.8,0.00255051
8.1,0.00260755
8.4,0.00266166
8.7,0.00271117
9,0.00275997
9.3,0.00279564
9.6,0.00282814
9.9,0.00285466
10.2,0.0028902
10.5,0.00291353
10.8,0.00294011
11.1,0.00297369
11.4,0.0030011
11.7,0.00299963
12,0.00300327
12.3,0.00301743
12.6,0.00303595
12.9,0.00305256
13.2,0.00307331
13.5,0.00309981
13.8,0.00312276
14.1,0.00315256
14.4,0.00319183
14.7,0.00322716
15,0.00326458
15.3,0.0032853
15.6,0.00331403
15.9,0.00334519
16.2,0.00336453
16.5,0.00338112
16.8,0.00340749
17.1,0.00343337
17.4,0.00346617
17.7,0.00349502
18,0.0035291
18.3,0.00357351
18.6,0.00360728
18.9,0.00363954
19.2,0.00367772
19.5,0.00371039
19.8,0.00375264
20.1,0.00378794
20.4,0.00382128
20.7,0.00383982
21,0.00384981
21.3,0.00386409
21.6,0.00388
21.9,0.00389409
22.2,0.00391497
22.5,0.003924
22.8,0.00393581
23.1,0.00395613
23.4,0.00396203
23.7,0.00396236
24,0.00396128
24.3,0.00393702
24.6,0.00393192
24.9,0.00393169
25.2,0.00393817
25.5,0.00394487
25.8,0.00395706
26.1,0.0039649
26.4,0.00398441
26.7,0.00400515
27,0.00402208
27.3,0.0040428
27.6,0.00405605
27.9,0.00407037
28.2,0.00407969
28.5,0.00409692
28.8,0.00412493
29.1,0.00414722
29.4,0.0041872
29.7,0.00421155
30,0.00423022
30.3,0.00424861
30.6,0.00427358
30.9,0.00429777
31.2,0.00432973
31.5,0.00436
31.8,0.0043922
32.1,0.00441985
32.4,0.00444741
32.7,0.00448285
33,0.00451154
33.3,0.00454267
33.6,0.00457217
33.9,0.00460244
34.2,0.00465322
34.5,0.00467638
34.8,0.0047121
35.1,0.00474722
35.4,0.00479152
35.7,0.00482892
36,0.00487203
36.3,0.00491632
36.6,0.00495633
36.9,0.00500159
37.2,0.00505009
37.5,0.00509626
37.8,0.00513635
38.1,0.0051831
38.4,0.00522323
38.7,0.00526585
39,0.00530066
39.3,0.0053171
39.6,0.00535615
39.9,0.00538776
40.2,0.00541572
40.5,0.00544006
40.8,0.00547903
41.1,0.00551957
41.4,0.00555729
41.7,0.00559297
42,0.00562966
42.3,0.00566443
42.6,0.00570666
42.9,0.00575369
43.2,0.00580257
43.5,0.00585222
43.8,0.00591712
44.1,0.00598679
44.4,0.00607204
44.7,0.00614479
45,0.00622442
45.3,0.00630879
45.6,0.0063877
45.9,0.00646329
46.2,0.00655066
46.5,0.00663383
46.8,0.00672156
47.1,0.00680813
47.4,0.00689262
47.7,0.00696833
48,0.00704646
48.3,0.00713039
48.6,0.00721847
48.9,0.00730396
49.2,0.00738158
49.5,0.00745475
49.8,0.00754334
50.1,0.00763162
50.4,0.00771442
50.7,0.00781864
51,0.00791106
51.3,0.00800621
51.6,0.00811865
51.9,0.00824134
52.2,0.0083667
52.5,0.00852183
52.8,0.00868479
53.1,0.00885521
53.4,0.00902446
53.7,0.00919907
54,0.00938598
54.3,0.00960025
54.6,0.00983548
54.9,0.0100704
55.2,0.0103245
55.5,0.0105855
55.8,0.0108496
56.1,0.0111539
56.4,0.011489
56.7,0.0118406
57,0.0122066
57.3,0.0125966
57.6,0.0129919
57.9,0.0134159
58.2,0.0138897
58.5,0.0144045
58.8,0.0149621
59.1,0.0155882
59.4,0.0162598
59.7,0.0170215
60,0.0178583
60.3,0.0187615
60.6,0.0197635
60.9,0.0208951
61.2,0.0221297
61.5,0.0235184
61.8,0.0250541
62.1,0.0268243
62.4,0.0287861
62.7,0.0310592
63,0.0336837
63.3,0.0366818
63.6,0.0401486
63.9,0.0441728
64.2,0.0486888
64.5,0.0533548
64.8,0.0582318
65.1,0.0631621
65.4,0.0682951
65.7,0.0734842
66,0.0786018
66.3,0.0834912
66.6,0.0880449
66.9,0.0918711
67.2,0.0947223
67.5,0.0965052
67.8,0.0968755
68.1,0.0958679
68.4,0.0935906
68.7,0.0901465
69,0.0857071
69.3,0.0804555
69.6,0.074813
69.9,0.0687374
70.2,0.0624495
70.5,0.0558316
70.8,0.0490251
71.1,0.0421257
71.4,0.0353012
71.7,0.0286049
72,0.022423
72.3,0.0169202
72.6,0.01222
72.9,0.00854642
73.2,0.00582256
73.5,0.00391431
73.8,0.00265028
74.1,0.00179466
74.4,0.00119895
74.7,0.000788473
